Subject ID,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96,ROI_97,ROI_98,ROI_99,ROI_100,ROI_101,ROI_102,ROI_103,ROI_104,ROI_105,ROI_106,ROI_107,ROI_108,ROI_109,ROI_110,ROI_111,ROI_112,ROI_113,ROI_114,ROI_115,ROI_116
OAS2_0114,0.217638946,0.22718502,0.236107702,0.223983677,0.328852153,0.311007878,0.264083451,0.312498073,0.312217644,0.306623713,0.265936899,0.278158744,0.273613566,0.234371116,0.315390159,0.299103429,0.275678666,0.262376214,0.259808893,0.25959311,0.427288201,0.388228099,0.231810851,0.232505988,0.285182572,0.288817449,0.38088261,0.365593892,0.351614286,0.339460222,0.335803218,0.320633852,0.35976488,0.351866518,0.260926321,0.194314234,0.348207549,0.257213524,0.400349252,0.347276434,0.506758909,0.468183266,0.313662353,0.299782605,0.272860801,0.27338926,0.319317295,0.308531053,0.271567009,0.263160769,0.345765989,0.338579845,0.33881158,0.336941331,0.447537345,0.394038506,0.220459628,0.233329852,0.258790673,0.203045659,0.292665341,0.298567114,0.268025778,0.319002643,0.344364486,0.296855433,0.296945401,0.28939838,0.216277645,0.245795341,0.25637719,0.246763257,0.464011109,0.42259841,0.216632887,0.191976193,0.268669667,0.247184852,0.315939365,0.283217418,0.295608992,0.299241119,0.239425431,0.246215074,0.356509273,0.339387681,0.36719287,0.337918923,0.374085533,0.380599865,0.374158619,0.375198166,0.418923602,0.38344084,0.281280897,0.241528382,0.413103254,0.440520289,0.504009126,0.474469096,0.392247909,0.495914566,0.351293141,0.393301326,0.360163345,0.437050781,0.143628186,0.139622887,0.29105808,0.254098477,0.322746596,0.371525688,0.412467757,0.544037569,0.494310266,0.154320192
OAS2_0116,0.315651366,0.301207615,0.295021685,0.323733309,0.434577564,0.429411473,0.336448143,0.377094561,0.437169589,0.495484126,0.456077121,0.412802564,0.384463279,0.361356456,0.401370892,0.473442402,0.451139057,0.468868281,0.337288701,0.35560008,0.495316163,0.470514787,0.317684014,0.331457317,0.412452526,0.450191798,0.491437611,0.479982205,0.433505465,0.430884294,0.441081528,0.39405434,0.446657857,0.42940367,0.383039944,0.317535527,0.341097579,0.344189879,0.369434221,0.408367175,0.432076033,0.447000752,0.471945748,0.459053068,0.435110527,0.428338482,0.442904988,0.440352744,0.382944201,0.370390685,0.476899683,0.474802889,0.509364151,0.528983338,0.471630614,0.480434643,0.303655189,0.30890703,0.311026054,0.242270845,0.367154188,0.372231044,0.365929923,0.443164091,0.478580318,0.416884513,0.396618813,0.396384638,0.267088425,0.285970419,0.277527837,0.273757193,0.46137921,0.433639398,0.234924771,0.196097724,0.345401657,0.358243579,0.451868424,0.460711495,0.446089197,0.437521211,0.263728576,0.303909091,0.513137347,0.50062268,0.342055684,0.405308196,0.447355797,0.460781483,0.481856321,0.481231364,0.530534286,0.430521471,0.368256304,0.317720062,0.505441348,0.549768292,0.620257851,0.617292876,0.481119069,0.522280552,0.437890105,0.451987029,0.369690771,0.421303804,0.127323467,0.111503927,0.412144624,0.359660863,0.393312426,0.460515227,0.585664036,0.666533773,0.497228797,0.17569264
OAS2_0117,0.348846077,0.333905519,0.359107167,0.368139036,0.541846293,0.537738311,0.405579173,0.433144651,0.561993817,0.585953141,0.423648678,0.393689517,0.410891803,0.394706338,0.49764767,0.501639602,0.464699218,0.429744072,0.380166559,0.373427103,0.58535584,0.566471139,0.372144069,0.411990274,0.540905085,0.600387346,0.640413716,0.622660644,0.534990258,0.530562487,0.56518619,0.559100235,0.524449651,0.561027084,0.457395195,0.351090857,0.479736538,0.484920527,0.538027017,0.599733714,0.662391727,0.702841558,0.538298261,0.551084655,0.440478881,0.42515218,0.527234804,0.529020203,0.417742173,0.410697727,0.556472419,0.568870571,0.556993154,0.51946801,0.630637594,0.614398767,0.328367674,0.30680268,0.432492252,0.344653396,0.393163457,0.394074001,0.442577392,0.415944202,0.519827399,0.47810511,0.451511246,0.450189166,0.26072018,0.339941682,0.398112419,0.371886589,0.775399065,0.705228643,0.440074837,0.336524218,0.342036863,0.342798951,0.520460683,0.452972527,0.486232742,0.450855184,0.328298758,0.340644088,0.522616639,0.567506461,0.44827518,0.457456151,0.557114731,0.600189024,0.516803305,0.485029662,0.539408122,0.468667637,0.335606648,0.289035538,0.505715861,0.527700615,0.665737791,0.627104068,0.501355606,0.60105885,0.464380119,0.487960446,0.432111329,0.471156966,0.172310634,0.15201621,0.346955812,0.318949146,0.402881336,0.459138265,0.548793278,0.649389246,0.538339892,0.199356791
OAS2_0119,0.278379292,0.274657623,0.2469686,0.294077888,0.36660773,0.375239078,0.300812471,0.308540347,0.351840296,0.383991269,0.316876997,0.330340383,0.329217794,0.30928938,0.367584327,0.356093077,0.359580118,0.338463675,0.276617692,0.29640465,0.457761963,0.429568202,0.2715845,0.296512497,0.388299893,0.392677559,0.451348072,0.437709486,0.435373296,0.426362884,0.378161921,0.309133465,0.364252058,0.364595591,0.34278551,0.296281059,0.391619973,0.371173721,0.454806997,0.473344763,0.578344841,0.556035982,0.343648396,0.354973284,0.333331505,0.329600715,0.339422905,0.377906191,0.289119605,0.315468778,0.345034598,0.375230184,0.409586114,0.415906386,0.479793353,0.454227958,0.258034284,0.228547656,0.314169096,0.244465718,0.338022867,0.287692523,0.393736381,0.366642075,0.303544084,0.333594627,0.31208862,0.332393428,0.239489182,0.268274801,0.275003759,0.279144232,0.483951375,0.465553587,0.228654324,0.194989498,0.296504626,0.297523951,0.419638345,0.366999541,0.392959355,0.350075908,0.276992814,0.253067472,0.391653268,0.403146807,0.331579236,0.340096543,0.439463985,0.445074075,0.448495834,0.42965246,0.464889051,0.410980218,0.337985096,0.285260447,0.476344289,0.532078567,0.539992591,0.535000972,0.468845803,0.584539859,0.429896428,0.451494427,0.343110525,0.392727248,0.149720386,0.124657736,0.32698236,0.321487385,0.399122751,0.399663445,0.500325496,0.551930586,0.449311969,0.172939886
OAS2_0120,0.295949482,0.258625461,0.262536193,0.282638493,0.375488587,0.369499552,0.302032475,0.313244079,0.381883196,0.384995773,0.325147583,0.350118753,0.322024477,0.265266066,0.385353689,0.318544884,0.375034566,0.371572893,0.269541653,0.280417685,0.424991121,0.376490258,0.255323914,0.294284623,0.389954565,0.403927479,0.43178135,0.398621734,0.388750979,0.361737658,0.437181959,0.357581734,0.381739248,0.348927231,0.279342748,0.223264929,0.304851576,0.255445579,0.333629609,0.296796009,0.406498329,0.352182094,0.428848317,0.386419428,0.3722363,0.323590719,0.393994454,0.370886546,0.316632175,0.273188057,0.357038444,0.348628814,0.376768963,0.326858674,0.423301319,0.365776272,0.270143525,0.234123607,0.241580587,0.226506294,0.299993427,0.305853529,0.366189516,0.325275056,0.327158301,0.285475149,0.302104358,0.320866712,0.263667914,0.236949606,0.229474637,0.221690719,0.399636362,0.357753962,0.194443588,0.153140261,0.263426174,0.26691573,0.413718075,0.371976385,0.357801448,0.302936046,0.242970348,0.209673716,0.33880608,0.297993706,0.342770278,0.25858091,0.34355339,0.289092374,0.428988263,0.401295928,0.476627154,0.421214159,0.362835321,0.281951097,0.491101845,0.485326853,0.555807421,0.562368849,0.453675525,0.578938132,0.405096406,0.449830477,0.398544913,0.440665358,0.140777526,0.138428452,0.311774428,0.30364721,0.377302145,0.430596352,0.56061433,0.616328636,0.529299301,0.185245972
OAS2_0121,0.286341558,0.27825287,0.274389699,0.302179711,0.441157073,0.426239004,0.34036743,0.330979529,0.40170348,0.417081945,0.273087187,0.301720972,0.301619557,0.294614556,0.399570443,0.376886323,0.352408816,0.322630503,0.30218068,0.307759183,0.514458437,0.495653979,0.294485868,0.332563256,0.428952933,0.443522938,0.521589498,0.522413695,0.399452412,0.40794466,0.388381468,0.394883335,0.357393629,0.365117531,0.328652395,0.286213746,0.394758931,0.3804273,0.454411312,0.502761928,0.572296888,0.5718346,0.427873104,0.419398283,0.423957953,0.39857344,0.40132098,0.42280393,0.311271553,0.342311348,0.369183724,0.45612895,0.397748801,0.409629368,0.51090353,0.486464948,0.284699527,0.259035437,0.276670032,0.245995489,0.346437403,0.34234395,0.317665132,0.353312134,0.376068959,0.373681929,0.333723551,0.336890372,0.248545429,0.229013826,0.269025315,0.263275977,0.44759676,0.442847029,0.223523936,0.194305092,0.338959767,0.366864571,0.39682808,0.385966054,0.352871162,0.346466622,0.29963287,0.279717439,0.393624865,0.381339078,0.457850519,0.386897658,0.436672193,0.439021869,0.434067392,0.408886481,0.508809036,0.439874833,0.34147472,0.297337074,0.511186486,0.554011689,0.598373304,0.561123203,0.491659877,0.581313923,0.428373614,0.447228217,0.378806803,0.411956652,0.129148911,0.118180879,0.329283419,0.325226741,0.410540879,0.424711133,0.472300562,0.562215719,0.507981687,0.183279281
OAS2_0124,0.278249316,0.270154963,0.265377285,0.257347191,0.381100298,0.385805933,0.335706093,0.326553091,0.384104782,0.384516883,0.266362367,0.328512747,0.289632703,0.265969396,0.401822385,0.400284939,0.304022337,0.321393447,0.311610503,0.313471565,0.465235706,0.46656376,0.281812087,0.288860134,0.356648299,0.405252515,0.469952086,0.491746845,0.39926587,0.394155973,0.352994258,0.355777467,0.379129267,0.379578083,0.355482481,0.282387125,0.372956511,0.364648618,0.404376471,0.459455503,0.542409296,0.564719509,0.387032993,0.359967048,0.328639617,0.369927012,0.380234757,0.353621288,0.294629432,0.325267425,0.370438895,0.412054274,0.420082799,0.390322865,0.486477379,0.471123828,0.231338631,0.243656174,0.307722215,0.233379578,0.357845634,0.310826401,0.337064957,0.366171632,0.413409975,0.418520005,0.360120538,0.375173378,0.268678994,0.276146328,0.2912073,0.292433657,0.508876463,0.49849451,0.254960271,0.224967292,0.315258662,0.339574915,0.333902506,0.315671795,0.357016076,0.348015559,0.2773764,0.257479106,0.416971079,0.443690264,0.379251818,0.371059278,0.466325174,0.493678554,0.44468203,0.425583511,0.503351499,0.443870566,0.318016978,0.260891427,0.457670646,0.46791236,0.589288989,0.546686092,0.487928128,0.588584217,0.430858592,0.45092019,0.38903244,0.424647883,0.157465535,0.136704744,0.372718411,0.330643908,0.380665111,0.426584571,0.462903991,0.579811219,0.468641034,0.172154375
OAS2_0126,0.273320002,0.221897779,0.230036061,0.267741295,0.360177726,0.361779384,0.299195852,0.327223357,0.334357148,0.352210172,0.275145148,0.311576518,0.287443147,0.269926366,0.354420595,0.345265608,0.298193362,0.303469647,0.318984603,0.337913065,0.423725747,0.408891013,0.269736614,0.290304774,0.338163711,0.361246559,0.403686099,0.410442782,0.361930507,0.376351597,0.384193278,0.388518433,0.38349564,0.398288885,0.310264502,0.255308627,0.373341484,0.365735573,0.414989938,0.455371104,0.516836309,0.518829793,0.37750029,0.358762918,0.319582449,0.324984516,0.384893839,0.374358633,0.247800459,0.228989556,0.297125839,0.288926397,0.343728215,0.318328701,0.458103944,0.443057842,0.240579651,0.271358563,0.24930508,0.217170582,0.298482213,0.305084403,0.334142487,0.308880245,0.331277466,0.326404644,0.351820157,0.354908396,0.265306607,0.262447059,0.26338106,0.251691188,0.410916315,0.391780594,0.199926782,0.167331921,0.320267073,0.346750041,0.334577168,0.298581219,0.305766528,0.277783748,0.257566179,0.243581137,0.35705795,0.364219605,0.376865672,0.332013839,0.354154266,0.375813044,0.409310094,0.390827368,0.44169151,0.382232105,0.334884752,0.2860284,0.523677988,0.536809241,0.629141766,0.6002826,0.403954667,0.487122014,0.366463018,0.396784473,0.382324093,0.43967698,0.138640609,0.127570156,0.318685501,0.307595399,0.390206038,0.454164014,0.537989969,0.598150233,0.533829949,0.192531394
OAS2_0128,0.27381098,0.23295404,0.235280518,0.271714242,0.379586683,0.385212708,0.276976928,0.289565563,0.369380342,0.344914098,0.322928115,0.277581483,0.33856222,0.286289647,0.379943042,0.343535041,0.33142991,0.313329118,0.29161237,0.259164584,0.485165789,0.502869083,0.256128068,0.297289655,0.38202037,0.424955071,0.468287198,0.473089182,0.408878436,0.413609208,0.367397837,0.353803962,0.379759353,0.363612049,0.287997916,0.269486264,0.376838727,0.356156959,0.432074904,0.454743218,0.545754056,0.512883281,0.357578556,0.385989766,0.329540188,0.337387057,0.386217851,0.401527065,0.278564764,0.277256636,0.396007179,0.362077034,0.388045581,0.396943875,0.484815184,0.482431393,0.237440429,0.228362922,0.266280588,0.229672482,0.317427647,0.337331418,0.328665986,0.370727414,0.361798531,0.351109413,0.340327016,0.331987115,0.233879378,0.206524462,0.246074079,0.222288335,0.463985062,0.419468872,0.224733383,0.172415871,0.355090066,0.320091145,0.361692559,0.316570072,0.335040653,0.332523123,0.268834879,0.277506678,0.409628726,0.427805878,0.402661993,0.378574211,0.447511913,0.45401563,0.417607878,0.416913582,0.436626714,0.371471126,0.363693332,0.294227612,0.515208864,0.538743375,0.585118777,0.592400882,0.399934902,0.458161402,0.3427063,0.366885853,0.327317728,0.342430345,0.130680072,0.110332601,0.332088487,0.337483053,0.412022693,0.420546444,0.465723471,0.525217154,0.438444473,0.182147365
OAS2_0134,0.281052213,0.253939118,0.268548358,0.294484846,0.380733533,0.372211201,0.308487433,0.331566209,0.463183354,0.393752854,0.289376284,0.258662874,0.310606633,0.284080426,0.426542428,0.341133046,0.284342689,0.280933521,0.297267312,0.287031459,0.413910703,0.394226209,0.266358295,0.271056997,0.319778965,0.346396818,0.399488329,0.381165925,0.366612544,0.349939689,0.340694727,0.365299268,0.357334744,0.3843427,0.260727833,0.215019423,0.397463164,0.376374487,0.449841523,0.463723273,0.546507849,0.524602604,0.357747977,0.345058746,0.349430851,0.332476153,0.366708641,0.368384385,0.304838306,0.269669417,0.305688934,0.318340381,0.330586114,0.304768855,0.432739268,0.441962564,0.234172487,0.232254386,0.23851342,0.197391622,0.260869603,0.272782734,0.271341126,0.302396835,0.272845397,0.258352683,0.286045182,0.300846529,0.202433487,0.245254815,0.283336819,0.261499176,0.414688825,0.378808275,0.205804975,0.160151091,0.281239078,0.301694682,0.341862237,0.343001132,0.339159187,0.325243668,0.27753611,0.23780007,0.35203598,0.31037722,0.392390338,0.293272115,0.361504112,0.321469647,0.4202054,0.386529123,0.447616028,0.335396793,0.30317457,0.288496567,0.456699782,0.509237064,0.542731065,0.541750301,0.374919409,0.401131809,0.327617387,0.331205441,0.341119394,0.358460218,0.111773429,0.109999936,0.326177187,0.298663946,0.376700774,0.423367102,0.491378155,0.538410043,0.456838172,0.171108035
OAS2_0135,0.270778488,0.25140403,0.279342279,0.289774488,0.360278457,0.337491458,0.287069706,0.313110816,0.361588811,0.350710326,0.375343434,0.344824157,0.310468498,0.304666836,0.375080069,0.361440209,0.353249758,0.372293942,0.275225692,0.270315304,0.454086199,0.436467477,0.28573898,0.32528836,0.371194248,0.378216326,0.430420153,0.420874613,0.42146425,0.411230664,0.365531129,0.353454336,0.378728393,0.374093148,0.370249045,0.279851809,0.353222274,0.347065223,0.39672932,0.419248522,0.451774202,0.483861607,0.353587339,0.358892506,0.294109058,0.293154059,0.36466094,0.367930366,0.271287729,0.258864129,0.404315557,0.375679051,0.422225854,0.395975519,0.466424427,0.46951054,0.265640526,0.258841032,0.266642975,0.256056472,0.360151148,0.326467134,0.374453934,0.369312578,0.391689733,0.37630057,0.327541996,0.341807643,0.207696774,0.202631922,0.266327227,0.267759008,0.440840709,0.430040039,0.218832569,0.181653468,0.310054625,0.359504682,0.352822378,0.365473411,0.34029959,0.316012334,0.218897153,0.216586721,0.354224868,0.386484227,0.32888756,0.297567443,0.398801358,0.411657319,0.442911089,0.458508357,0.453082937,0.411684968,0.357314964,0.288857368,0.493108015,0.516451058,0.548707103,0.570655118,0.420545341,0.542107204,0.411295536,0.448520049,0.380277838,0.403374523,0.162914874,0.132994735,0.289295756,0.293871414,0.370019485,0.41417799,0.519852454,0.574206146,0.468287758,0.173375133
OAS2_0137,0.278163241,0.275957284,0.260296758,0.294064463,0.403841042,0.377751426,0.319708935,0.341674604,0.375952522,0.399550946,0.354825855,0.306009741,0.31762811,0.290244506,0.35917826,0.377775551,0.364990233,0.324510843,0.334025358,0.335679589,0.487234872,0.453075233,0.284505094,0.311270334,0.394372299,0.380930857,0.489632261,0.491894177,0.39980197,0.38252999,0.405195893,0.427381647,0.420567942,0.404639427,0.303471495,0.257260018,0.418917499,0.400032996,0.47154339,0.496366612,0.607677748,0.588889879,0.549036863,0.488506903,0.482771881,0.44326552,0.482769655,0.447544051,0.387676932,0.353459196,0.42699401,0.406911331,0.471209242,0.459642964,0.565063553,0.507793724,0.264350687,0.279446469,0.279312983,0.213920653,0.302749535,0.279754758,0.3669583,0.3439818,0.324890715,0.323677747,0.360125021,0.319458213,0.273212381,0.271086004,0.271759599,0.257300841,0.512433352,0.466674691,0.256309127,0.203445545,0.315040181,0.328291385,0.40869349,0.345755241,0.378294351,0.332271252,0.278360989,0.294354342,0.393173498,0.445698889,0.429098266,0.42507127,0.486973799,0.524110297,0.496198334,0.471744818,0.542258222,0.477094493,0.34337439,0.301190469,0.53745457,0.552213627,0.66369776,0.59053908,0.501984492,0.580435314,0.455763295,0.470073274,0.419946753,0.486180423,0.161147688,0.1466598,0.368471824,0.348877561,0.480346187,0.507698228,0.582272355,0.652723938,0.527229145,0.198514255
OAS2_0138,0.227300277,0.229356841,0.24284856,0.249182616,0.360245813,0.320933936,0.282603061,0.306010312,0.362743292,0.350012753,0.295038342,0.298747727,0.283921678,0.26228077,0.351179792,0.342773222,0.273611816,0.281602828,0.284840911,0.28477668,0.375396399,0.366911806,0.246185631,0.237510312,0.32081277,0.309167039,0.390131898,0.374146183,0.32694206,0.338815437,0.359133939,0.344208362,0.364661973,0.358422823,0.265626275,0.220363718,0.337449708,0.337711447,0.385672729,0.413627494,0.459330743,0.456168409,0.285238643,0.271779502,0.295301007,0.274169308,0.333187184,0.307946112,0.247892942,0.262616472,0.310651494,0.338116407,0.358046382,0.354578088,0.424058538,0.421579217,0.208823546,0.18226027,0.215958656,0.214833994,0.281342007,0.271698477,0.253133001,0.270476119,0.301222227,0.299488115,0.277657744,0.307271983,0.177684118,0.205252438,0.214691772,0.208244277,0.393407548,0.376106905,0.195780885,0.166454656,0.233210019,0.268459726,0.283011197,0.286133766,0.290856883,0.280217927,0.246809453,0.24849884,0.366728544,0.404076371,0.364995474,0.368122262,0.391478444,0.402124558,0.352350324,0.34732319,0.426471491,0.401858899,0.236856716,0.232480841,0.378144652,0.418630089,0.485602609,0.46668339,0.428430094,0.492549079,0.396051985,0.402578438,0.31339481,0.353622767,0.116987798,0.100386599,0.277295336,0.263847897,0.306795309,0.364149575,0.449575826,0.4914865,0.421866827,0.159043627
OAS2_0139,0.317633719,0.305657527,0.261239752,0.283859544,0.35438281,0.362522198,0.323140718,0.34696815,0.358256086,0.369406312,0.332892537,0.312956919,0.291299055,0.27470293,0.384006161,0.351097095,0.327416337,0.333860791,0.29923979,0.292909463,0.434387924,0.422739732,0.255287902,0.271741826,0.360298782,0.383850168,0.427559257,0.42350124,0.379387183,0.385237394,0.372330255,0.388359043,0.379661685,0.401753714,0.263408621,0.221047793,0.347801157,0.37768234,0.38852266,0.459103539,0.512987936,0.556449538,0.420955791,0.393941017,0.366571933,0.386026258,0.41784736,0.414068898,0.295918265,0.332246574,0.334745434,0.358795586,0.349666479,0.337457317,0.437610047,0.461203353,0.291799743,0.267237208,0.262737956,0.209874838,0.304139948,0.271701042,0.312021673,0.339489235,0.343544302,0.300207015,0.297734076,0.337509473,0.266082578,0.275883328,0.261587042,0.268952262,0.444355454,0.433573794,0.25998729,0.23652213,0.315323569,0.354372557,0.328320073,0.344233064,0.311420364,0.301897897,0.258046941,0.253561407,0.360441293,0.392214107,0.360856184,0.351004227,0.404618524,0.424276677,0.417514103,0.390682695,0.488777825,0.395275317,0.339176199,0.280536142,0.490180446,0.512846865,0.592862121,0.583366962,0.460125018,0.534638803,0.412720029,0.444071311,0.434802691,0.478395109,0.127610434,0.117614323,0.348045151,0.313411777,0.404956938,0.433156014,0.525024842,0.616326134,0.571181429,0.196638718
OAS2_0140,0.248593289,0.229080207,0.224602114,0.227810814,0.312929579,0.324625559,0.283931712,0.279816003,0.320156725,0.329858189,0.253391866,0.259064699,0.249956577,0.241443734,0.324265834,0.309213214,0.3116701,0.275252213,0.251310106,0.24764159,0.375428906,0.373095528,0.253920324,0.255120391,0.307799269,0.342253485,0.367579057,0.363229641,0.329530796,0.325804168,0.355053228,0.377426585,0.326980098,0.347103046,0.230791177,0.185571441,0.325223113,0.336953168,0.383860772,0.423197483,0.449543004,0.464436303,0.325568192,0.344548347,0.29114608,0.2914315,0.350809717,0.351322877,0.241207036,0.273796823,0.29420519,0.308982068,0.339951165,0.331100228,0.433939258,0.405092438,0.243630045,0.221648829,0.247080781,0.218283561,0.301522547,0.284469506,0.344790462,0.318594855,0.298687316,0.2660293,0.290325123,0.273342346,0.186407423,0.265326237,0.231599711,0.235703735,0.397992615,0.378706352,0.213760757,0.184136919,0.238973067,0.251989103,0.321338734,0.26021245,0.311778309,0.264892621,0.232699342,0.218299568,0.344889994,0.349222047,0.332874236,0.307471915,0.379663419,0.403945778,0.381989394,0.341583102,0.394954034,0.33551929,0.304487769,0.24330395,0.436438198,0.43538022,0.538364403,0.499564985,0.37591712,0.461189949,0.356773181,0.381284297,0.329218169,0.363941152,0.097877511,0.098827848,0.301731036,0.291393853,0.37307238,0.447749536,0.501179013,0.514137304,0.452129261,0.165869832
OAS2_0146,0.266684644,0.262842644,0.268907723,0.287581374,0.30401469,0.326405747,0.297052104,0.292854275,0.324822444,0.346747304,0.302766932,0.294378461,0.274846192,0.264876198,0.30813474,0.31556388,0.342306773,0.339649345,0.321566575,0.303942116,0.342761472,0.332252188,0.234309106,0.30373802,0.297875958,0.323157601,0.300756314,0.32306869,0.314482084,0.337447113,0.313915923,0.279922771,0.298163173,0.343861409,0.278554167,0.203518377,0.23608276,0.245146306,0.262179715,0.301135131,0.335303487,0.38388136,0.389628565,0.371990193,0.302954263,0.315585992,0.384228972,0.391663186,0.314996676,0.312160139,0.374214217,0.363209526,0.386086624,0.341364875,0.350015006,0.397071769,0.239078333,0.279158924,0.309977719,0.27393542,0.352685856,0.345949352,0.339106919,0.362675261,0.393479655,0.355178415,0.330720625,0.313726517,0.255715009,0.264201615,0.276858268,0.279237429,0.403412969,0.384884242,0.231756273,0.206528452,0.19226833,0.226990964,0.352781825,0.348370588,0.309758279,0.333172474,0.173885656,0.198084158,0.339109051,0.348674648,0.184796432,0.242309476,0.279053548,0.363819282,0.456909019,0.451259062,0.4920604,0.441288438,0.335084333,0.273426429,0.490242213,0.508980234,0.581037741,0.544993714,0.498113769,0.571761048,0.43373477,0.452029479,0.410495983,0.448960751,0.143429657,0.13293168,0.304806436,0.298240499,0.406530759,0.442826376,0.511849889,0.583605975,0.541944611,0.190130742
OAS2_0147,0.304288879,0.279861614,0.283163994,0.308632443,0.389093967,0.377707318,0.308433213,0.311726628,0.377572487,0.364890296,0.309622482,0.306868157,0.30493231,0.296113157,0.380546495,0.388673598,0.340595755,0.331402276,0.334634974,0.324420874,0.462207179,0.450441623,0.279886979,0.303552473,0.373674599,0.409359932,0.455125431,0.450721305,0.417413787,0.432916657,0.398269913,0.395591159,0.391435321,0.390177182,0.334006839,0.300196244,0.419057904,0.409678198,0.447712889,0.486448523,0.570624042,0.550987213,0.400932808,0.401820848,0.319274292,0.324821931,0.422014373,0.406273432,0.287768223,0.323479745,0.365225853,0.379867735,0.382432717,0.368668405,0.49133625,0.493082989,0.270140185,0.264559127,0.217221574,0.193251128,0.311202992,0.301356859,0.342343969,0.312179736,0.384569273,0.350337564,0.321567899,0.34223345,0.263626718,0.268174699,0.262430964,0.262903704,0.468822353,0.455144854,0.273827714,0.215381349,0.32428414,0.349975226,0.359062243,0.331124918,0.344857731,0.319704571,0.289338544,0.27513828,0.396653599,0.388821822,0.408543261,0.349554262,0.437173019,0.42705791,0.441707891,0.414330166,0.464496344,0.407697148,0.327988742,0.30936046,0.51861725,0.57393939,0.615793421,0.616291359,0.444203051,0.542809987,0.398920169,0.436249101,0.379621743,0.389099848,0.151831886,0.142484308,0.313557784,0.303944989,0.38781724,0.41522309,0.484896237,0.587258016,0.477694485,0.174043947
OAS2_0149,0.261602567,0.247585097,0.255905643,0.253492206,0.343372191,0.34801853,0.280558411,0.284566921,0.31601084,0.350293357,0.314943401,0.258357085,0.259280787,0.234992972,0.323505347,0.306506636,0.294743991,0.301186955,0.270789444,0.303371804,0.4197254,0.391881074,0.26534987,0.289184431,0.383482522,0.398092636,0.412899005,0.39832655,0.356033155,0.353521018,0.38027006,0.369945081,0.349832259,0.357527962,0.27418787,0.237210787,0.338499608,0.320731625,0.381598264,0.377704047,0.515042223,0.47842754,0.352219973,0.340826204,0.295745814,0.299023815,0.359749649,0.361471147,0.288502258,0.313282015,0.34643702,0.332359366,0.331837308,0.346469169,0.427518286,0.389813648,0.263990963,0.254466149,0.273750586,0.252343658,0.318421411,0.307763035,0.331569712,0.33646493,0.309772592,0.291610586,0.325703965,0.344000688,0.222525496,0.248307751,0.274410405,0.254613962,0.440789468,0.394076347,0.243538947,0.185164795,0.312471511,0.320463067,0.302014018,0.271952364,0.316313999,0.292625376,0.253697287,0.229912685,0.373153979,0.341236896,0.372121041,0.300109879,0.343984245,0.348960367,0.360449491,0.35316959,0.399887665,0.354344928,0.262893458,0.23509188,0.397368621,0.433447925,0.526735836,0.490781445,0.379483012,0.466575568,0.344033271,0.370648874,0.344746001,0.376905251,0.104440159,0.108545431,0.278221181,0.259316663,0.33672324,0.362642306,0.427647046,0.490762306,0.463886407,0.161452547
